chapter	chapter_title	verse_number	original_text
43	Chapter - 43	62	"यत्राहं तत्र पुण्यानि यत्राहं तत्र केशवः।  
वनितायामहं तस्मान्नारी सर्वजगन्मयी ॥ 63 ॥"
43	Chapter - 43	63	"योऽभिनिन्दति तां नारीं स लक्ष्मीमभिनिन्दति।  
योऽभिनन्दति तां लक्ष्मीं त्रैलोक्यमभिनन्दति ॥ 64 ॥"
43	Chapter - 43	64	"यो द्वेष्टि वनितां कांचित् स द्वेष्टि हरिवल्लभाम्।  
यो हरेर्वल्लभां द्वेष्टि स द्वेष्टि सकलं जगत् ॥ 65 ॥"
43	Chapter - 43	65	"ज्योत्स्नामिव स्रियं दृष्ट्वा यस्य चित्तं प्रसीदति।  
नापध्यायति यत्किंचित् स मे प्रियतमो मतः ॥ 66 ॥"
43	Chapter - 43	66	"यथा नारायणे नास्ति मयि वा शक्र किल्बिषम्।  
यथा गवि यथा विप्रे यथा वेदान्तवेदिनि ॥ 67 ॥"
43	Chapter - 43	67	"अरुणा ह्यापगा यद्वत्तथा सीमन्तिनी वरा।  
यदस्मि जननी नाम त्रयाणां जगतामहम् ॥ 69 ॥"
43	Chapter - 43	68	"तदिदं नार्यवष्टम्भात् सा हि मे परमं बलम्।  
त्रैलोक्यजननी देवी सर्वकामसमृद्धिनी ॥ 70 ॥"
43	Chapter - 43	69	"मत्तनुर्वनिता साक्षाद्योगी कस्मान्न पूजयेत्।  
न कुर्याद् वृजिननं नार्याः कुवृत्तं न स्मरेत् स्रियाः ॥ 71 ॥"
43	Chapter - 43	70	"ऋते पापात् प्रियं नार्याः कार्यं योगमभीप्सता।  
जननीमिव तां पश्येद्देवतामिव मामिव ॥ 72 ॥"
43	Chapter - 43	71	"यो द्वेष्टि वनितां मोहात्तत्साहाय्यं न चाचरेत्।  
इदं च शृणु देवेश यद्वक्ष्यामि प्रियोऽसि मे ॥ 73 ॥"
43	Chapter - 43	72	"श्रुत्वा त्वयाप्यनुष्ठेयं नैव वाच्यं हि कस्यचित्।  
या रूपिणी वरारोहा काचिद् दृष्टिपथं गता ॥ 74 ॥"
43	Chapter - 43	73	"तस्यां मां भावयेद्योगी तारिकां मनसा गृणन्।  
अलोलुपेन चित्तेन तस्या रूपमनुस्मरेत् ॥ 75 ॥"
43	Chapter - 43	74	"प्राणं सूर्यं परात्मानं नारीहृदयपूरुषम्।  
संस्मरेदनलं तत्र रूपलावण्यसंपदम् ॥ 76 ॥"
43	Chapter - 43	75	"अशेषसंपदोपेतां तां नारीं मामनुस्मरेत्।  
अनुस्मृत्य गृणन् ब्रह्म भावयेदेव मां धिया ॥ 77 ॥"
43	Chapter - 43	76	"ततः समाधिसंपत्तौ तत्राविष्टा भवाम्यहम्।  
स्तब्धसर्वाङ्गविस्रंसो मदावेशस्य लक्षणम् ॥ 78 ॥"
43	Chapter - 43	77	"अलोलुपेन चित्तेन मां समाराध्य यत्नतः।  
विरमेदेव युञ्जानः पाप्मानं परिवर्जयन् ॥ 79 ॥"
43	Chapter - 43	78	"एतत्तु परदारेषु नैव कार्यं विजानता।  
अयं समाधिर्यत्रासीत् सानुरज्यति तद् ध्रुवम् ॥ 80 ॥"
43	Chapter - 43	79	"स्वस्रियामेव कुर्वीत साधारण्यामधापि वा।  
विप्लवोऽपि न दोषोऽत्र यतो मद्भावभावना ॥ 81 ॥"
43	Chapter - 43	80	"संस्पर्शजेषु भोगेषु यः संहर्षमहोदयः।  
मद्रूपं तदनुध्यायेदविक्षिप्तेन चेतसा ॥ 82 ॥"
43	Chapter - 43	81	"प्रशस्तविषयोत्थं यत् सुखं लेखनमन्थनात्।  
स्मरतस्तत्प्रहर्षो यस्तद्भावमनुशीलयेत् ॥ 83 ॥"
43	Chapter - 43	82	"चक्षुषा विषये दृष्टे या प्रीतिरुपजायते।  
रसिते च श्रुते घ्राते सा मे सुखमयी तनुः ॥ 84 ॥"
43	Chapter - 43	83	"यदृच्छोपनतेष्वेवं शब्दस्पर्शरसादिषु।  
उपपत्तिरियं प्रोक्ता चेतो दमयतो यतेः ॥ 85 ॥"
43	Chapter - 43	84	"ये हि संस्पर्शजा भोगा दुःखयोनय एव ते।  
आदिमन्तोऽन्तवन्तश्च न तेषु रमयेन्मनः ॥ 86 ॥"
43	Chapter - 43	85	"निरस्तरजसा ध्वस्ततमसा सत्त्ववर्तिना।  
यदन्तःकरणेनान्तर्व्यज्यते सुखमुत्तमम् ॥ 87 ॥"
43	Chapter - 43	86	"आद्यन्तविधुरं तन्मे सुखं ज्ञानमयं वपुः।  
तत्तादृग्व्यज्यते नैव संस्पर्शैर्विषयाश्रितैः ॥ 88 ॥"
43	Chapter - 43	87	"अनुबध्नन्ति यद्‌ दुःखं विषयाः सुखवाहिनः।  
मध्वन्तर्विषसंसृष्टं मधुरं यदि भक्षणे ॥ 89 ॥"
43	Chapter - 43	88	"किं तेनानन्तरं यत्तद्व्यापादयति भक्षिणम्।  
क्रुद्धस्य फणिनश्छायां यः श्रयेदातपार्दितः ॥ 90 ॥"
43	Chapter - 43	89	"स सेवेत नरो भोगान् सुखाय स्पर्शसंभवान्।  
साध्यान् दुःखव्ययायासैः सुदर्शान् दुःखमिश्रितान् ॥ 91 ॥"
43	Chapter - 43	90	"तनीयसः क्षयिष्णूंश्च कः श्रयेद्विषयान् सुखी।  
जप्यपूतमिताहारदिव्यसत्त्वतनूकृतौ ॥ 92 ॥"
43	Chapter - 43	91	"रजस्तमोगुणौ क्षिण्वन् मत्प्रियाचारकर्मणा।  
योगी समाधये शश्वद्यत्नेन दमयेन्मनः ॥ 93 ॥"
43	Chapter - 43	92	"जिते मनसि वै शश्वद्विश्वं तेन विजीयते।  
जिते मनसि शुद्धा मे तनुरुन्मिषति स्वयम् ॥ 94 ॥"
43	Chapter - 43	93	"शक्रः---  
समस्तचिदचिद्भेदतन्त्रयन्त्रविधायिनि।  
विधात्रि सर्वभोगानां नमस्ते पङ्कजासने ॥ 95 ॥"
43	Chapter - 43	94	"विषयप्रवणं शश्वच्चपलं बलवद् दृढम्।  
आशु दूरगमव्यक्तं दम्यते केन तन्मनः ॥ 96 ॥"
43	Chapter - 43	95	"श्रीः---  
दुर्दमं दुर्धरं शस्वदणु दुर्बोधमुत्क्रमम्।  
वैराग्याभ्यासनिग्राह्यं तन्मनः शक्र चञ्चलम् ॥ 97 ॥"
43	Chapter - 43	96	"रागस्तु विषये रक्तिः स्वभावाभ्यासयोगजा।  
तदभावश्च वैराग्यं तत्त्वज्ञानेन जन्यते ॥ 98 ॥"
43	Chapter - 43	97	"दौरात्म्यं विषयाणां यत्तत्त्वज्ञानं तु तन्मतिः।  
चतुर्धा लक्षयेत्तच्च दौरात्म्यं प्रज्ञया सुधीः ॥ 99 ॥"
43	Chapter - 43	98	"यो यादृशो यतो यस्मै भावोऽयमिति चिन्तयेत्।  
विषया बन्धनात्मानो विषिण्वन्ति स्वसेविनः(नाम् A.) ॥ 100 ॥"
43	Chapter - 43	99	"अव्यक्ताद्व्यक्तिमापन्नाः सर्वे ते सुखदुःखयोः।  
ते च नैव स्वसंसिद्धा विषया विषयैषिणाम् ॥ 101 ॥"
43	Chapter - 43	100	"अनेकान्तव्ययायासदुःखसाधनजा हि ते।  
सुखमेव न ते कुर्युर्दुःखं च सुवते हि ते ॥ 102 ॥"
43	Chapter - 43	101	"सुखं च तत्क्षणध्वंसि स्वदशादुःखसंमितम्।  
चित्ररूपमिदं चिन्त्यं भावे भावे विपश्चिता ॥ 103 ॥"
43	Chapter - 43	102	"तत्त्वज्ञानमिदं प्रोक्तं संगृह्य च विगृह्य च।  
विषयेषु च रागस्तु सुखहेतुत्वनिश्चयात् ॥ 104 ॥"
43	Chapter - 43	103	"स मिथ्याज्ञानरूपत्वात्तत्त्वज्ञानैरपोह्यते।  
तद्विनिश्चयबाधे च हेतुत्वं नैव सिध्यति ॥ 105 ॥"
43	Chapter - 43	104	"अहेतून् विषयान् कश्चिन्नाददीत स्वसिद्धये।  
यदिदं तत्त्वविज्ञानं तस्य (यच्चिन्तनं C.)यच्छीलनं मुहुः ॥ 106 ॥"
43	Chapter - 43	105	"सोऽभ्यास इति तत्त्वज्ञैस्तत्त्वशास्त्रेषु शब्द्यते।  
सूक्ष्मे महत्यणौ स्थूले स्थिरे च चलवस्तुनि ॥ 107 ॥"
43	Chapter - 43	106	"यत्र तिष्ठति यच्चित्तं धार्यतेऽभ्यास एषु वै(एष वा A. G.)।  
वैराग्याभ्यासयोगेन यतमानेन योगिना ॥ 108 ॥"
43	Chapter - 43	107	"दम्यते मन उद्दामं ततः शाम्यति तद् ध्रुवम्।  
शक्रः---  
तत्त्वारविन्दसंदोहविहारचतुरक्रमे ॥ 109 ॥"
43	Chapter - 43	108	"मधुजिन्मानसावासे नमस्ते पङ्कजासने(पङ्कजानने C.)।  
अभ्यासेन यथा चित्तं दम्यते बलवद् दृढम् ॥ 110 ॥"
43	Chapter - 43	109	"तं प्रदर्शय पन्थानं नमस्ते पद्मसंभवे।  
श्रीः---  
वियत्यूर्ध्वं तनूभूते जवात् पतति पत्रिणि ॥ 111 ॥"
43	Chapter - 43	110	"अरुन्धत्यां तथा सूक्ष्मे शनैश्चित्तं निरोधयेत्।  
शैले महति वा चित्तमनन्ते वा विभावयेत् ॥ 112 ॥"
43	Chapter - 43	111	"111-112. प्रथमं वस्तूनि यथा प्रतीयन्ते तथैव तेषु चित्तं निवेश्य, क्रमेण ततो वैराग्यमापाद्य, पश्चात् तत्त्वानुसंधाने तन्निवेशनीयमितीममर्थं सदृष्टान्तमाह---वियतीत्यादिना। तनूभूत इति। दूरदेशोत्प्लवनेनाल्पपरिमाणतया दृश्य इत्यर्थः।  
परिभ्रमति वा चक्रे यत् सूक्ष्ममणु विद्यते।  
मनस्तत्रैव संयोज्य भ्रामयेद्भ्रमता समम् ॥ 113 ॥"
43	Chapter - 43	112	"तथाश्वत्थदलाग्रेण चलता चालयेन्मनः।  
तिष्ठति स्थापयेच्चित्तं गच्छता गमयेन्मनः ॥ 114 ॥"
43	Chapter - 43	113	"प्रदर्शनार्थमुक्तस्ते प्रकारोऽयं पुरंदर।  
अनेन दमयंश्चित्तं परं योगमवाप्स्यति ॥ 115 ॥"
43	Chapter - 43	114	"ईशेशितव्यसंभेदं यत्पुंरूपं परावरम्।  
सूर्यस्थं संस्मरेत्तत्तु स्रीरूपं पञ्चबिन्दुकम् ॥ 116 ॥"
43	Chapter - 43	115	"इति ते तारिकारूपं सर्वतः सौम्य दर्शितम्।  
इत्थं विज्ञाततत्त्वस्य ज्ञेयं नैवान्यदिष्यते ॥ 117 ॥"
43	Chapter - 43	116	"इतीयं पिण्डसिद्धस्ते लेशतः शक्र दर्शिता।  
संज्ञामूर्तिविधानं च साधनं चाथ मे शृणु ॥ 118 ॥"
44	Chapter - 44	1	"चतुश्चत्वारिंशोऽध्यायः - 44  
शक्रः---  
नमस्ते चिदचिद्वर्गसंरक्षणविचक्षणे।  
जगद्विधानशिल्पिन्यै विष्णुपत्न्यै नमोऽस्तु ते ॥ 1 ॥"
44	Chapter - 44	2	"स्थूलसूक्ष्मपरात्मानो भेदाः पूर्वं प्रदर्शिताः(निदर्शिताः B. C. F.)।  
ताराया बीजपिण्डादिभेदं दर्शय मेऽम्बुजे ॥ 2 ॥"
44	Chapter - 44	3	"श्रीः---  
एको नारायणः श्रीमान् पूर्णषाड्‌गुण्यविग्रहः।  
एकाहं परमा तस्य शक्तिः षाड्‌गुण्यविग्रहा ॥ 3 ॥"
44	Chapter - 44	4	"लोकाननुजिघृक्षन्ती शश्वज्ज्ञानक्रियात्मना।  
साहं तारिकया तन्वा पोषयामि पुनामि च ॥ 4 ॥"
44	Chapter - 44	5	"तस्याः परादिभावस्ते शक्र पूर्वं निदर्शितः(निशामितः C. F.)।  
बीजपिण्डादिकान् भेदान् गदन्त्या मे निशामय ॥ 5 ॥"
44	Chapter - 44	6	"या परा दर्शिता पूर्वं यादृशी सा त्रिधात्मना।  
साहंता तादृशी शक्र तारिकाबीजमुच्यते ॥ 6 ॥"
44	Chapter - 44	7	"सूर्यानलस्थिता विष्णुपिण्डव्योमेशशेखरा।  
पौरश्चरणिको योगस्तस्याः सिद्धिश्च दर्शिता ॥ 7 ॥"
44	Chapter - 44	8	"संज्ञाख्या तारिकाया हि योगिभिः शक्र सेव्यते।  
तामद्यावदधानस्त्वं गदन्त्या मे निशामय ॥ 8 ॥"
44	Chapter - 44	9	"शुद्धमेकमुपादाय स्वाहया शक्र योजयेत्।  
अयं संज्ञामनुर्योगिदेवब्रह्मादिपूजितः(ब्रह्मर्षिपूजितः A. C.) ॥ 9 ॥"
44	Chapter - 44	10	"योगिभिर्यतमानैर्वा मया नारायणेन वा।  
शक्यः प्रभाव आख्यातुं संज्ञायास्त्रिदशेश्वर ॥ 10 ॥"
44	Chapter - 44	11	"शुभानुबन्धमात्रं तु संज्ञेष्टं परमक्षरम्।  
पिण्डिताया इवास्याश्च सिद्धयः साधनानि च ॥ 11 ॥"
44	Chapter - 44	12	"स्मरन् सततमभ्यासात्तन्मयीकृतविग्रहः।  
योगी मन्मयतां प्राप्य मद्भावं प्रतिपद्यते ॥ 12 ॥"
44	Chapter - 44	13	"अहं वा बोधिता तेन साक्षात्कारमुपेयुषी।  
विदधे सकलं कामं(सकलान् कामान् C.) स योगी यं यमिच्छति ॥ 13 ॥"
44	Chapter - 44	14	"इति संज्ञामनुः शक्र लेशतः संप्रदर्शितः।  
पदमन्त्रमिदानीं मे शृणु त्वं सर्वसाधकम् ॥ 14 ॥"
44	Chapter - 44	15	"विभज्य नायमुद्धार्यो न च लेख्यस्तथापि च।  
अविप्लवाय रूपस्य स्वरूपमुपदिश्यते ॥ 15 ॥"
44	Chapter - 44	16	"ओं ह्रीं श्रीं नमः समस्तजगदुपकारस्वीकृतबुद्धिमनोऽङ्गप्रत्यङ्गसुन्दरायै विधाचतुष्टयसमुन्मेषितसमस्तजनलक्ष्मीकीर्तिजयामायाप्रभावात्मसमस्तसंपदेकनिधये समस्तशक्तिचक्रसूत्रधारायै समस्तजनभोगसौभाग्यदायिनि विविधविषयोपप्लवप्रशमनि नारायणाङ्कस्थितायै ओं ह्रीं श्रीं नमो नारायणाय लक्ष्मीनारायणाभ्यां स्वाहा। श्रीं ह्रीं ओं।  
इति ते दर्शितः सोऽयं पदमन्त्रो महाद्भुतः।  
ग्राह्यो गुरुमुखादेव कृतदीक्षं मनीषिभिः ॥ 16 ॥"
44	Chapter - 44	17	"अस्यामधीयमानायामादर्श इव निर्मले।  
विद्यायां संप्रकाशेऽहं यावती यास्मि यादृशी ॥ 17 ॥"
44	Chapter - 44	18	"प्रकाशानन्दसाराहं तदन्ते सर्वदर्शिनि।  
सत्सत्त्वव्यञ्जिके चाथ परब्रह्म तदन्तिके ॥ 19 ॥"
44	Chapter - 44	19	"ततो भगवतीत्येव विष्णुपत्नि तदन्तिके।  
ज्ञानं जातियुतं वाच्यं हृन्मन्त्रोऽयं महाद्भुतः ॥ 20 ॥"
44	Chapter - 44	20	"अहं (हि B. C.)च शक्तिसंपूर्णे जगत्प्रकृतिके तथा।  
ज्ञानवैश्वानरशिखे शेषं पूर्ववदिष्यते ॥ 22 ॥"
44	Chapter - 44	21	"प्राणाप्राणमयोन्मेषमहास्पन्दमयीति च।  
सर्वाश्रमपदातीते कवचं पूर्वशेषवत् ॥ 23 ॥"
44	Chapter - 44	22	"विकारविधुरे चाथ स्वस्वभावस्तथोच्यते।  
महावीर्यमयीत्येवमस्रं पूर्वोक्तशेषवत् ॥ 24 ॥"
44	Chapter - 44	23	"परानपेक्षसामर्थ्ये सर्वप्रसविनीति च।  
अन्ते बोधमयीत्येवं नेत्रं पूर्वोक्तशेषवत् ॥ 25 ॥"
44	Chapter - 44	24	"पञ्चके ब्रह्मणां कूटे शान्तानलविहारिणी।  
ब्रह्मश्रीर्नाम मायेयं व्योमेशकृतशेखरा ॥ 26 ॥"
44	Chapter - 44	25	"प्रधानानलपीठस्था व्योमेशकृतशेखरा।  
पुरुषश्रीरियं ज्ञेया चेतनौघप्रसारिणी ॥ 28 ॥"
44	Chapter - 44	26	"ध्रुवानलस्थिता मायाव्योमेशकृतशेखरा।  
प्रधानश्रीरियं ज्ञेया सर्वचेतनकारिणी ॥ 29 ॥"
44	Chapter - 44	27	"वामनादिपवित्रान्ते पवित्रानलगामिनी।  
अन्तःकरणश्रीर्मायाव्योमेशकृतशेखरा ॥ 30 ॥"
44	Chapter - 44	28	"वामनादिपवित्रान्ते स्रग्धरानलचारिणी।  
ज्ञानश्रीरियमुद्दिष्टा मायाव्योमेशभूषिता ॥ 31 ॥"
44	Chapter - 44	29	"उत्तमादिकरालान्ते कपिलानलचारिणी।  
भूतश्रीरियमुद्दिष्टा मायाव्योमेशभूषिता ॥ 33 ॥"
44	Chapter - 44	30	"ब्रह्मश्रीपूर्विका एता अष्टौ पद्मदलाष्टगाः।  
पदमूर्तेस्तारिकायाः परिवाराः प्रकीर्तिताः ॥ 34 ॥"
44	Chapter - 44	31	"सर्वास्ताः पद्मगर्भाभाः प्रसन्नाननपङ्कजाः।  
बाहुद्वन्द्वे धारयन्त्यः प्रफुल्लं पङ्कजद्वयम् ॥ 35 ॥"
44	Chapter - 44	32	"ब्रह्मश्रीः पूर्वहस्ताभ्यां ब्रह्माञ्जलिकरी शुभा।  
पूर्वाभ्यां धारणालक्ष्मीः शुद्धाशुद्धविभाजिनी ॥ 36 ॥"
44	Chapter - 44	33	"पूर्वाभ्यां पुरुषश्रीस्तु प्रसादाञ्जलिकारिणी।  
पूर्वाभ्यां प्रकृतिश्रीस्तु पाशाह्कुशविधारिणी ॥ 37 ॥"
44	Chapter - 44	34	"अन्तःकरणलक्ष्मीस्तु प्रसादाञ्जलिकारिणी।  
अधोमुखे पाणितले कनिष्ठानामिकाद्वयम् ॥ 38 ॥"
44	Chapter - 44	35	"कुञ्चयेद्धारयेदन्यदङ्गुल्योर्द्वितयं सह।  
विश्लिष्य धारयेत्तद्वदङ्‌गुष्ठं प्रोन्नतं बलात् ॥ 39 ॥"
44	Chapter - 44	36	"उन्नते दक्षिणतले बहिर्मुखमवस्थिते।  
संनिवेशस्तथा कार्य एषा मुद्रा तु तार्किकी ॥ 40 ॥"
44	Chapter - 44	37	"तथाविधे करद्वन्द्वे व्याख्यामुद्रा तु या भवेत्।  
ज्ञानश्रियस्तु सा मुद्रा कर्मलक्ष्म्या निबोध मे ॥ 41 ॥"
44	Chapter - 44	38	"करणव्यापृतौ पाणी ससंरम्भोद्यमौ सदा।  
एषा मुद्रा समुद्दिष्टा कर्मलक्ष्म्या महामते ॥ 42 ॥"
44	Chapter - 44	39	"भूतलक्ष्म्याः करौ पूर्वौ नानाभोगप्रदायिनौ।  
महालक्ष्मीमयं कूटमेकं सर्वसुखावहम् ॥ 43 ॥"
44	Chapter - 44	40	"शृणु मे सावधानेन चेतसा बलसूदन।  
गरुडादिकरालान्तं तं नरः प्रोद्धरेत्क्रमात् ॥ 44 ॥"
44	Chapter - 44	41	"करालानलगां मायां सव्योमेशामथोच्चरेत्।  
महालक्ष्मीमयं कूटं महाश्रीरस्य देवता ॥ 45 ॥"
44	Chapter - 44	42	"एकानेकस्वभावा सा साकारा च निराकृतिः।  
अनन्तवक्त्रानन्तपदा तथानन्तकरा परा ॥ 46 ॥"
44	Chapter - 44	43	"आधाराधेयभावेन सर्वत्रावस्थिता सदा।  
नानावर्णा तथा नानाशस्त्रग्रामौघसंकुला ॥ 47 ॥"
44	Chapter - 44	44	"क्रूरा सौम्या समासीना नानासंपत्प्रकर्षिणी।  
सर्वत्र (सुभगा A. F. G.)सुलभा ध्येया कमलोदरभास्वरा ॥ 48 ॥"
44	Chapter - 44	45	"इयमेव विपर्यस्ता गरुडान्ता महामते।  
पूर्ववद्रूपतो ध्येया पूर्वोक्तफलदायिनी ॥ 49 ॥"
44	Chapter - 44	46	"स्वरद्विसप्तकं देव्याः किरणत्वेन संस्थितम्।  
बिन्दुराधारभावेन सृष्टिः स्वं रूपमूर्जितम् ॥ 50 ॥"
44	Chapter - 44	47	"इति ते तारिकामूर्तिः पदाख्या संप्रदर्शिता।  
अवधानवदस्यां त्वं सदा चेतो निवेशय ॥ 51 ॥"
44	Chapter - 44	48	"शतकोटिप्रविस्ताराल्लक्ष्मीतन्त्रमहार्णवात्।  
अयं सारः समुद्धृत्य स्निग्धया दर्शितो मया ॥ 52 ॥"
44	Chapter - 44	49	"अङ्कस्थायां मयि पुरा देवदेवो जनार्दनः।  
उज्जहारारविन्दाक्षो विद्यां मत्प्रीतये पराम् ॥ 53 ॥"
44	Chapter - 44	50	"यथा हि चन्द्रिकां दृष्ट्वा नृणां चेतः प्रसीदति।  
विद्यामिमां तथा दृष्ट्वा योगिनां हृत्प्रसीदति ॥ 54 ॥"
44	Chapter - 44	51	"न यमादिपरिक्लेश आसनव्यसनं न च(तथा A.)।  
न प्राणायामतः क्लेशो नैव किंचिदिहेष्यते ॥ 55 ॥"
44	Chapter - 44	52	"सुखासीनः प्रसन्नात्मा यथेष्टासनविग्रहः।  
अभ्यस्य मनसा विद्यामिमां सिद्धिं नियच्छति ॥ 56 ॥"
44	Chapter - 44	53	"यथा नद्यो नदाश्चैव संप्लवन्ते महोदधौ।  
एवं सर्वाः परा विद्याः संप्लवन्ते पदात्मनि(पदाध्वनि A. G.) ॥ 57 ॥"
44	Chapter - 44	54	"असंख्येयानि र्तनानि यथा नदनदीपतौ।  
असंख्येयानि तेजांसि पदमूर्तौ तथा विदुः ॥ 58 ॥"
44	Chapter - 44	55	"यथान्नं मधुसंसृष्टं मधु चान्नेन संयुतम्।  
एवं बीजादयो भावास्तारायाः प्रीतिदायिनः ॥ 59 ॥"
44	Chapter - 44	56	"अहमेव पुनः शक्र परा करुणयोद्यता(पराकारा यथोद्यता A. G.)।  
साधकानां हितार्थाय मनसो भावनाय च ॥ 61 ॥"
44	Chapter - 44	57	"अखण्डा परिपूर्णा हि चतुर्धात्मानमात्मना।  
इमां विद्यामयीं मूर्तिं विभजामि हितैषणी ॥ 62 ॥"
44	Chapter - 44	58	"विभक्तानां तु मूर्तीनां मन्मयीनां पुरंदर।  
विधिं चतसृणां त्वं मे यथावच्छ्रोतुमर्हसि(ज्ञातुमर्हसि C.) ॥ 63 ॥"
45	Chapter - 45	1	"पञ्चचत्वारिंशोऽध्यायः - 45  
श्रीः---  
अहं नारायणी देवी पूर्वेषामपि पूर्वजा।  
साक्षाद्भगवतो विष्णोर्लक्ष्मीः श्रीरनपायिनी ॥ 1 ॥"
45	Chapter - 45	2	"विभजामि स्वया शक्त्या चतुर्धात्मानमात्मना।  
लक्ष्मीः कीर्तिर्जया माया चतस्रो मूर्तयश्च ताः ॥ 2 ॥"
45	Chapter - 45	3	"या सा (लक्ष्मीः परा शक्तिः F. G.)शक्तिः परा लक्ष्मीरहंताहं विभोर्हरेः।  
विभजन्ती स्वमात्मानं चतुर्धा जगतो हिते ॥ 3 ॥"
45	Chapter - 45	4	"अहमेव पराहंता भवामि प्रथमा तनुः।  
लक्ष्मीर्नाम महाभागा सर्वैश्वर्यफलप्रदा ॥ 4 ॥"
45	Chapter - 45	5	"कीतिर्नाम द्वितीया मे तनुः सत्कीर्तिदायिनी।  
जया नाम तृतीया मे तनुर्विजयदायिनी ॥ 5 ॥"
45	Chapter - 45	6	"माया नाम चतुर्थी मे सर्वाश्चर्यकरी तनुः।  
लक्ष्मीः कीतिर्जया मायेत्येवं नारायणाश्रयाः ॥ 6 ॥"
45	Chapter - 45	7	"नारायणाश्रयाया मे मूर्तयः परमोज्ज्वलाः।  
स्वशक्तिनिचयोपेता निराकारास्तु निष्कलाः ॥ 7 ॥"
45	Chapter - 45	8	"सूर्यस्य रश्मयो यद्वदूर्मयश्चाम्बुधेरिव।  
सर्वैश्वर्यप्रभावे तु लक्ष्मीर्लक्ष्मीपतेः स्थिता ॥ 8 ॥"
45	Chapter - 45	9	"नानाविशेषलक्ष्मीभिः कोटिसंख्याभिरावृता।  
कीर्तिस्तथाविधा नैव विभिन्ना विग्रहे विभोः ॥ 9 ॥"
45	Chapter - 45	10	"तन्नास्ति यन्न हि तया व्याप्तं सामान्यदेहया।  
यस्य यत्र च या कीर्तिः स्वसामर्थ्यात्प्रजायते ॥ 10 ॥"
45	Chapter - 45	11	"सा सा रूपविशेषोऽस्याः सामान्यात्मन उत्थिता।  
जया जयेश्वरस्यैवं व्याप्तिभावेन संस्थिता ॥ 11 ॥"
45	Chapter - 45	12	"या काचिद्विद्यते माया जगत्यस्मिन् सुरादिषु।  
भगवन्माययोद्भूतां तां मां विद्धि सुरेश्वर ॥ 12 ॥"
45	Chapter - 45	13	"तदीयं निष्कलं रूपं मदीयं च विहाय वै।  
कोऽस्मिंस्तत्त्वोदधौ चास्ति(तत्त्वोदधावस्ति F. I.) चतुर्धा सुरसत्तम् ॥ 13 ॥"
45	Chapter - 45	14	"भगवच्छक्तिभिः सम्यगाभिर्योगविभाविताः।  
स्वालोकज्ञानसामर्थ्यात् साकारत्वमुपागताः ॥ 14 ॥"
45	Chapter - 45	15	"ध्यातव्याः साधकश्रेष्ठैरिज्याः पूज्याश्च सिद्धये।  
तासां ममादिभूताया लक्ष्म्या मूर्तिं(मूर्तीः F.) निशामय ॥ 15 ॥"
45	Chapter - 45	16	"सौम्यवक्त्रा सौम्यनेत्रा द्विभुजा चारुकुण्डला।  
पद्मगर्भोपमा कान्त्या मेखलादाममण्डिता ॥ 16 ॥"
45	Chapter - 45	17	"श्वेतमाल्याम्बरधरा हारकेयूरमण्डिता।  
सर्वलक्षणसंपन्ना पीनतुङ्गघनस्तनी ॥ 17 ॥"
45	Chapter - 45	18	"ललाटे तिलकं चित्रं वहन्ती च मनोहरम्।  
आरक्ताधररत्ना च वंशमुक्ताफलद्विजा ॥ 19 ॥"
45	Chapter - 45	19	"अर्धचन्द्रललाटा च नीलकुञ्चितमूर्धजा।  
पाशाङ्कुशधरा देवी धर्मकामार्थमोक्षदा ॥ 20 ॥"
45	Chapter - 45	20	"बद्धपद्मासना चैव मकुटोत्तमशोभिता।  
एवं ध्येयाहमीशाना लक्ष्मीव्यूहस्थिता सती ॥ 21 ॥"
45	Chapter - 45	21	"मन्त्रमस्याः प्रवक्ष्यामि तं मे निगदितं(निगदतः A.) शृणु।  
तारिका नाम यद्बीजं हृदयं तत्परं मम ॥ 22 ॥"
45	Chapter - 45	22	"पूर्वं प्रणवमादाय तदन्तो तां नियोजयेत्।  
द्व्यक्षरं तु ततो लक्ष्मयै नमस्छान्ते नियोजयेत् ॥ 23 ॥"
45	Chapter - 45	23	"ततः परमशब्दं तु तदन्ते पुरुषेश्वरम्।  
आनन्दिनं च गरुडं वरुणं च समुद्धरेत् ॥ 24 ॥"
45	Chapter - 45	24	"स्थितायैपदमस्यान्ते भूयो मद्धृदयं पठेत्।  
अनुबीजं तदन्ते च मद्बीजं पुनरुत्तमम् ॥ 25 ॥"
45	Chapter - 45	25	"वह्निजायां तदन्ते च मूर्तिमन्त्रो ममेदृशः।  
विंशत्यर्णः स्मृतः सोऽयं साक्षाल्लक्ष्मीसमाह्वयः ॥ 26 ॥"
45	Chapter - 45	26	"23-26. ओं ह्रीं लक्ष्म्यै नमः परमलक्षावस्थितायै ह्रीं श्रीं ह्रीं स्वाहा इति विंशत्यक्षरो मूर्तिमन्त्रः।  
अङ्गमन्त्रं निबोधास्या यथावद् वृत्रसूदन।  
शान्तमादाय तस्यान्ते विन्यसेत् पुरुषेश्वरम् ॥ 27 ॥"
45	Chapter - 45	27	"चन्द्रिणं व्यापिनं चैव सर्वेषामुपरि न्यसेत्।  
विद्धि षड्‌ हृदयादीनि तान्यस्रान्तानि वासव ॥ 29 ॥"
